item_description,total_sales,cumulative_sales,revenue_share,segment
TREANA CABERNET - 750ML,17.0,999083.6100000014,0.9689324945944361,C
CH DE RIBEBON BORD SUP - 750ML,17.0,999100.6100000014,0.9689489815553304,C
ALLAGASH TRUEPENNY PILSNER 6/4 16OZ CANS,17.0,999117.6100000014,0.9689654685162246,C
STONECAP CHARD - 750ML,17.0,999134.6100000014,0.9689819554771187,C
EVOLUTION MULTIPACK IPA SAMPLER - 12.OZ 2/12,17.0,999151.6100000014,0.9689984424380129,C
VINO FRIZZANTE PROSECCO 20L KEG,17.0,999168.6100000014,0.9690149293989071,C
RANCHERIA CELL CHARD (BALDUCCI'S) - 750ML,17.0,999185.6100000014,0.9690314163598013,C
3 STARS DESOLATION 6/4 16OZ CANS,17.0,999202.6100000014,0.9690479033206956,C
CANYON ROAD P/GRIG - 1.5L,17.0,999219.6100000014,0.9690643902815897,C
QUADRI NERO D'AVOLA - 750ML,17.0,999236.6100000014,0.9690808772424839,C
DOGFISH HEAD VIBRANT P'OCEAN 1/6K,17.0,999253.6100000014,0.9690973642033781,C
CASA LA RAD SOLARCE RED RIOJA - 750ML,17.0,999270.6100000014,0.9691138511642723,C
REKORDERLIG STRAWBERRY LIME CIDER - 11.2OZ CAN,17.0,999287.6100000014,0.9691303381251666,C
COOPER'S HAWK SPARKLING BLANC DE BLANC 750ML,17.0,999304.6100000014,0.9691468250860608,C
VALDO NUMERO UNO EXTRA DRY BRUT - 750ML,17.0,999321.6100000014,0.9691633120469549,C
SMIRNOFF RED WHITE & BERRY SELTZER 2/12PK 12OZ CAN,17.0,999338.6100000014,0.9691797990078491,C
TAYLOR DRY SHERRY - 3L,17.0,999355.6100000014,0.9691962859687433,C
BELLS BRIGHT WHITE ALE 2/12 CANS,17.0,999372.6100000014,0.9692127729296375,C
LES ALLIES CAB - 750ML,17.0,999389.6100000014,0.9692292598905318,C
ELYSIAN SLIPSHOT ESPRESSO STOUT NR,17.0,999406.6100000014,0.969245746851426,C
KIN & CASCADIA CABERNET SAUVIGNON - 750ML,17.0,999423.6100000014,0.9692622338123201,C
SHO CHIKU BAI PREM GINJO SAKE - 300ML,17.0,999440.6100000014,0.9692787207732143,C
ALCESTI GRILLO - 750ML,17.0,999457.6100000014,0.9692952077341085,C
BOULEVARD SPACE CAMPER IPA 4/6 CANS,17.0,999474.6100000014,0.9693116946950027,C
BLVD THE CALLING IPA 4/6 NR-12OZ,17.0,999491.6100000014,0.969328181655897,C
LE GRAND COURTAGE BRUT - 750ML,17.0,999508.6100000014,0.9693446686167911,C
ONE HOPE S/BLC - 750ML,17.0,999525.6100000014,0.9693611555776853,C
FLYING FISH SALT AND SEA VARIETY 1/15PK CANS,17.0,999542.6100000014,0.9693776425385795,C
TEAL LAKE CHARD - 750ML,16.97,999559.5800000014,0.9693941004048369,C
GREEN SPOT IRISH WHISKEY - 750ML,16.97,999576.5500000013,0.9694105582710941,C
GEKKEIKAN PLUM WINE - 750ML,16.96,999593.5100000013,0.9694270064391391,C
SVEDKA VODKA - PEACH - 750ML,16.95,999610.4600000012,0.9694434449089718,C
LINGANORE MOUNTAIN WHITE - 750ML,16.93,999627.3900000013,0.96945986398238,C
SAVORY & JAMES CREAM SHERRY - 750ML,16.93,999644.3200000013,0.9694762830557883,C
NEW AMSTERDAM VODKA - APPLE - 50ML,16.9,999661.2200000014,0.9694926730345595,C
GEKKEIKAN KOBAI PLUM - 750ML,16.88,999678.1000000014,0.9695090436169063,C
MACMURRAY RANCH CC P/NOIR - 750ML,16.88,999694.9800000014,0.969525414199253,C
BAREFOOT REFRESH CRISP WHITE - 750ML,16.87,999711.8500000014,0.9695417750833875,C
LAGO VIN VERDE - 750ML,16.82,999728.6700000013,0.9695580874764603,C
BACARDI ANEJO CUATRO - 750ML,16.810000000000002,999745.4800000014,0.9695743901713211,C
SILVER BRANCH SQUEEGEE MASTER 4/6 CANS,16.79,999762.2700000014,0.9695906734697571,C
WHISTLEPIG FARM STRAIGHT RYE - 750ML,16.77,999779.0400000014,0.9696069373717687,C
NEW AMSTERDAM VODKA - 200ML,16.76,999795.8000000014,0.969623191575568,C
CORTENOVA VENETO P/GRIG - 750ML,16.759999999999998,999812.5600000015,0.9696394457793672,C
MONUMENT CITY 51 RYE IPA 4/6 CANS,16.75,999829.3100000015,0.9696556902849541,C
MONUMENT CITY PENCHANT PILS 4/6 CANS,16.75,999846.0600000015,0.969671934790541,C
BERINGER FOUNDERS EST MER - 1.5L,16.75,999862.8100000015,0.9696881792961279,C
7 MOONS DARK RED BLEND - 750ML,16.740000000000002,999879.5500000014,0.9697044141035026,C
MOUNT GAY RUM - ECLIPSE - 750ML,16.73,999896.2800000014,0.9697206392126649,C
CA LUNGHETTA P/GRIG - 750ML,16.73,999913.0100000014,0.9697368643218273,C
FONTANA CANDIDA FRASCATI - 1.5L,16.72,999929.7300000014,0.9697530797327772,C
H WALKER CREME DE CASSIS - 750ML,16.689999999999998,999946.4200000013,0.9697692660490904,C
LEESE FITCH MER - 750ML,16.66,999963.0800000014,0.9697854232707668,C
FAIRBANKS CREAM SHERRY - 1.5L,16.66,999979.7400000014,0.9698015804924431,C
GLENMORANGIE QUINTA RUBAN  14YR - 750ML,16.65,999996.3900000014,0.9698177280159072,C
LUNAZUL TEQUILA- REPOSADO - 750ML,16.64,1000013.0300000014,0.9698338658411589,C
SWEET BITCH SPARKLING MOSCATO - 750ML,16.630000000000003,1000029.6600000014,0.9698499939681984,C
DENIZENS BLOOD ORANGE SELTZER 4/6 CANS,16.62,1000046.2800000014,0.9698661123970255,C
FETZER ANTHONYS HILL CAB - 1.5L,16.57,1000062.8500000014,0.9698821823347912,C
MARKHAM MER NAPA VALLEY - 750ML,16.57,1000079.4200000013,0.9698982522725568,C
CANDONI P/GRIG - 750ML,16.55,1000095.9700000014,0.969914302813898,C
BARON HERZOG CAL MERLOT - 750ML,16.55,1000112.5200000014,0.9699303533552391,C
HOGUE LATE HARVEST RIES - 750ML,16.54,1000129.0600000015,0.969946394198368,C
CANDONI MOSCATO D'ITALIA - 750ML,16.54,1000145.6000000015,0.9699624350414968,C
TRIBUNO DRY VERMOUTH - 1L,16.490000000000002,1000162.0900000015,0.9699784273935642,C
ANGELINE RES MER - 750ML,16.490000000000002,1000178.5800000015,0.9699944197456316,C
GRAND MARNIER CORDON ROUGE GLENCAIRN GLASS VAP,16.48,1000195.0600000015,0.9700104023994867,C
EVERCLEAR ALCOHOL 151 - 750ML,16.47,1000211.5300000014,0.9700263753551294,C
SHACKLETON BLENDED MALT WHISKEY - 750ML,16.46,1000227.9900000014,0.9700423386125598,C
FRENCH ESCAPE ROSE - 750ML,16.46,1000244.4500000014,0.9700583018699903,C
PITU BRAZILIAN CACHACA - 1L,16.46,1000260.9100000013,0.9700742651274208,C
CAPTAIN MORGAN PRIVATE STOCK - 1.75L,16.45,1000277.3600000013,0.970090218686639,C
LA MARCA LUMINORE PROSECCO SUPERIORE-750ML,16.439999999999998,1000293.8000000012,0.9701061625476448,C
FISH EYE CHARD - 3L,16.43,1000310.2300000013,0.9701220967104385,C
CH LA MOULINIERE ROSE - 750ML,16.43,1000326.6600000013,0.9701380308732322,C
LOCATIONS E SPANISH RED  - 750ML,16.43,1000343.0900000014,0.9701539650360259,C
K JACKSON VINT RES ZIN - 750ML,16.42,1000359.5100000014,0.9701698895006072,C
CAKEBREAD S/BLC 17/18 - 750ML,16.42,1000375.9300000014,0.9701858139651887,C
CASTELMAURE VIN GRIS - 750ML,16.41,1000392.3400000015,0.9702017287315577,C
BECKSTOFFER 75 CAB - 750ML,16.41,1000408.7500000015,0.9702176434979268,C
VERDI SPARKLETINI RASPBERRY NR - 25.4OZ,16.4,1000425.1500000015,0.9702335485660836,C
SANDEMAN FINE TAWNY PORT - 750ML,16.39,1000441.5400000016,0.9702494439360281,C
GALLO FAMILY VYDS PINK MOSCATO - 750ML,16.38,1000457.9200000016,0.9702653296077602,C
ARBOR MIST PEAR P/GRIG - 1.5L,16.37,1000474.2900000016,0.9702812055812802,C
MENABREA AMBRATA(AMBER) BEER 4/6 NR - 12OZ,16.37,1000490.6600000015,0.9702970815548,C
FOUNDERS BREAKFAST STOUT - 12OZ,16.36,1000507.0200000015,0.9703129478301076,C
DAILYS PEACH ON THE BEACH - 10OZ,16.33,1000523.3500000015,0.9703287850107782,C
PARDUCCI P/NOIR - 750ML,16.33,1000539.6800000014,0.9703446221914489,C
HIGH NOTE MALBEC - 750ML,16.33,1000556.0100000014,0.9703604593721197,C
SOLERNO BLOOD ORANGE LIQUEUR - 750ML,16.33,1000572.3400000014,0.9703762965527903,C
RAVENSWOOD VINTNERS CHARD - 750ML,16.310000000000002,1000588.6500000014,0.9703921143370365,C
CINTA MONT-ABRZ - 750ML,16.3,1000604.9500000015,0.9704079224230704,C
BV COASTAL MER - 750ML,16.3,1000621.2500000015,0.9704237305091042,C
OLE SMOKY MOONSHINE APPLE PIE - 50ML,16.29,1000637.5400000016,0.9704395288969259,C
ATLAS ROWDY 4/6 CAN,16.25,1000653.7900000016,0.9704552884918983,C
1623 HEFEWEIZEN 4/6 CANS,16.25,1000670.0400000016,0.9704710480868707,C
WM HILL NAPA VALLEY CHARD - 750ML,16.25,1000686.2900000016,0.970486807681843,C
HENNESSY COGNAC VS - 50ML,16.240000000000002,1000702.5300000015,0.9705025575786032,C
MILTON PARK SHEARWATER SHZ - 750ML,16.240000000000002,1000718.7700000015,0.9705183074753633,C
STAGS LEAP S/BLC - 750ML,16.23,1000735.0000000015,0.970534047673911,C
D'ORSAY FRENCH ROSE - 750ML,16.22,1000751.2200000015,0.9705497781742466,C
JOSH CELLARS NORTH COAST RSV CHARD - 750ML,16.169999999999998,1000767.3900000015,0.9705654601835206,C
ESPOLON TEQUILA ANEJO - 750ML,16.16,1000783.5500000016,0.9705811324945824,C
SEAGLASS P/NOIR - 750ML,16.16,1000799.7100000016,0.9705968048056443,C
SIMPLY NAKED CHARD - 750ML,16.11,1000815.8200000016,0.9706124286256446,C
AERSTONE 10YR OLD SEA CASK 750ML,16.11,1000831.9300000016,0.9706280524456449,C
SVEDKA CITRON VODKA - 1.75L,16.09,1000848.0200000015,0.9706436568692206,C
ANGELINE S/BLC - 750ML,16.08,1000864.1000000015,0.970659251594584,C
LOUIS LATOUR CHARD ARDECHE - 750ML,16.07,1000880.1700000014,0.9706748366217351,C
BEGALI VALP CL SUP - 750ML,16.07,1000896.2400000014,0.9706904216488863,C
DANSK VIKING BLOOD MEAD - 750ML,16.060000000000002,1000912.3000000014,0.9707059969778252,C
JACOBS CREEK SHZ/CAB - 750ML,16.06,1000928.3600000015,0.9707215723067641,C
GEKKEIKAN NIGORI SAKE - 720ML,16.03,1000944.3900000015,0.9707371185410661,C
PROMESSES DE FRANCE BOURG ROUGE P/NOIR - 750ML,16.0,1000960.3900000015,0.9707526356807313,C
OLD SOUL CHARD LODI - 750ML,16.0,1000976.3900000015,0.9707681528203964,C
LAS PERDICES CAB - 750ML,16.0,1000992.3900000015,0.9707836699600615,C
SOUTHERN TIER WHITE CHOCOLATE RASPBERRY 6/4 NR,16.0,1001008.3900000015,0.9707991870997267,C
FLEUR DES TEMPLIERS MAL - 750ML,16.0,1001024.3900000015,0.9708147042393918,C
BROOKLYN CIDER HOUSE KINDA DRY HARD CIDER - 12OZ 6/4 CANS,16.0,1001040.3900000015,0.970830221379057,C
3 STARS LOW HANGING FRUIT 6/4 16OZ CANS,16.0,1001056.3900000015,0.970845738518722,C
ALLAGASH CURIEUX 6/4 NR,16.0,1001072.3900000015,0.9708612556583872,C
BARBI PUJU DEL RUSPO SANG - 750ML,16.0,1001088.3900000015,0.9708767727980523,C
21ST AMENDMENT BLOOD ORANGE - 12.OZ 4/6 CAN,16.0,1001104.3900000015,0.9708922899377175,C
PEAK SLIM HAZY 4/6 CANS,16.0,1001120.3900000015,0.9709078070773826,C
HAHN P/NOIR - 750ML,16.0,1001136.3900000015,0.9709233242170477,C
DOM LA SALETTE GASCOGNE - 750ML,16.0,1001152.3900000015,0.9709388413567128,C
SAND POINT MER - 750ML,16.0,1001168.3900000015,0.970954358496378,C
IMPERO PREMIUM CABERNET 1.5L,16.0,1001184.3900000015,0.9709698756360431,C
BON & VIV SPIKED SELTZER LEMON LIME 4/6PK 12OZ CAN,16.0,1001200.3900000015,0.9709853927757082,C
CH PESQUIE LES TERRASSES - 750ML,16.0,1001216.3900000015,0.9710009099153734,C
IMPERO PREMIUM CABERNET 750ML,16.0,1001232.3900000015,0.9710164270550384,C
MULLY'S HAZY 2 4/6 CANS,16.0,1001248.3900000015,0.9710319441947036,C
CASA SANTOS LAB VINHO VERDE ROSE - 750ML,16.0,1001264.3900000015,0.9710474613343687,C
COOPER'S HAWK VIOGNIER 750ML,16.0,1001280.3900000015,0.9710629784740339,C
SHOCK TOP BELGIUM WHITE 1/2 KG,16.0,1001296.3900000015,0.971078495613699,C
ENOS SONOMA CO CAB - 750ML,16.0,1001312.3900000015,0.9710940127533642,C
AVALON CA P/NOIR - 750ML,16.0,1001328.3900000015,0.9711095298930292,C
ORNATO PINOT GRIGIO - 750ML,16.0,1001344.3900000015,0.9711250470326944,C
RICHARDS WILD IRISH ROSE - 1.5L,16.0,1001360.3900000015,0.9711405641723595,C
BEAU CHENE CAB - 750ML,16.0,1001376.3900000015,0.9711560813120247,C
FLYING DOG THUNDERPEEL HAZY IPA  6/4 16OZ CANS,16.0,1001392.3900000015,0.9711715984516898,C
DOM DU MONT EPIN MACON PERONNE - 750ML,16.0,1001408.3900000015,0.9711871155913548,C
LE GRAND COURTAGE RSE - 750ML,16.0,1001424.3900000015,0.97120263273102,C
WALNUT BLACK S/BLC - 750ML,16.0,1001440.3900000015,0.9712181498706851,C
HAYES RANCH P/GRIG - 750ML,16.0,1001456.3900000015,0.9712336670103503,C
AUGUSTINERBRAU LT 4/6 NR - 12OZ,16.0,1001472.3900000015,0.9712491841500154,C
PORT CITY OPTIMAL WIT 1/2 KEG,16.0,1001488.3900000015,0.9712647012896806,C
BALLARD LANE CABERNET SAUVIGNON - 750ML,16.0,1001504.3900000015,0.9712802184293456,C
SEAGRAM SPIKED STRWBRRY DAIQURI 12/23.5OZ CAN,16.0,1001520.3900000015,0.9712957355690108,C
BOSCO R MONTPUL - 750ML,16.0,1001536.3900000015,0.9713112527086759,C
BALDUCCI'S CHENIN BLANC OV STEEN - 750ML,16.0,1001552.3900000015,0.9713267698483411,C
CUL DE SAC MOSCATO - 750ML,16.0,1001568.3900000015,0.9713422869880062,C
FLYING FISH HOP FISH 4/6 CAN,16.0,1001584.3900000015,0.9713578041276713,C
MONTASOLO P/GRIG - 750ML,16.0,1001600.3900000015,0.9713733212673364,C
NARRAGANSETT DEL'S HARD TEA 4/6 16OZ CANS,16.0,1001616.3900000015,0.9713888384070015,C
ACE CIDER JOKER 4/6 CANS,16.0,1001632.3900000015,0.9714043555466667,C
LA TERRE CHARD - 1.5L,16.0,1001648.3900000015,0.9714198726863318,C
CK MONDAVI CAB - 750ML,16.0,1001664.3900000015,0.971435389825997,C
HENRY'S HARD SPARKLING VARIETY 2/12 12OZ CAN,16.0,1001680.3900000015,0.971450906965662,C
COOPER'S HAWK GEWURZTRAMINER 750ML,16.0,1001696.3900000015,0.9714664241053272,C
TE AWANGA WILDSONG HAWKE'S BAY S/BLC WILDFLOWER VYD - 750ML,16.0,1001712.3900000015,0.9714819412449923,C
ALSACE WILLM RIES - 750ML,16.0,1001728.3900000015,0.9714974583846575,C
DOGFISH HEAD SLIGHTLY MIGHTY 1/6K,16.0,1001744.3900000015,0.9715129755243226,C
COOPER'S HAWK ROSE 750ML,16.0,1001760.3900000015,0.9715284926639878,C
SUTTER HOME FRE' WH ZIN - 750ML,16.0,1001776.3900000015,0.9715440098036529,C
R MONDAVI PR SEL P/GRIG - 750ML,15.95,1001792.3400000015,0.9715594784522564,C
PLASTIC SHOT GLASS PACK,15.92,1001808.2600000015,0.9715749180062233,C
ELK RUN SWEET KATHERINE - 500ML,15.879999999999999,1001824.1400000015,0.9715903187673409,C
FAIRBANKS PALE DRY SHERRY - 1.5L,15.870000000000001,1001840.0100000015,0.9716057098302463,C
CIROC PEACH VODKA - 1.75L,15.87,1001855.8800000015,0.9716211008931517,C
FLIPFLOP CAB - 750ML,15.86,1001871.7400000015,0.9716364822578447,C
CARMEL SACRAMENTAL KING DAVID - 750ML,15.86,1001887.6000000015,0.9716518636225377,C
SKINNYGIRL WHITE CRANBERRY COSMO - 750ML,15.84,1001903.4400000015,0.9716672255908062,C
NEW AMSTERDAM DRY GIN -750ML,15.84,1001919.2800000014,0.9716825875590747,C
DUCKHORN N/V S/BLC - 750ML,15.82,1001935.1000000014,0.9716979301309185,C
JOEL GOTT CALIFORNIA P/NOIR - 750ML,15.810000000000002,1001950.9100000014,0.9717132630045502,C
LION & DOVE MOSCATO - 750ML,15.780000000000001,1001966.6900000015,0.9717285667835449,C
MICHTERS USI S/B RYE WHISKEY - 750ML,15.780000000000001,1001982.4700000015,0.9717438705625396,C
PIERRE FERRAND AMBRE COGNAC - 750ML,15.77,1001998.2400000015,0.9717591646433221,C
DALMORE MALT SCOTCH 12YR - 750ML,15.760000000000002,1002014.0000000015,0.9717744490258923,C
ARDBEG WEE BEASTIE - 750ML,15.76,1002029.7600000015,0.9717897334084624,C
DC BRAU FULL COUNT LAGER 4/6 CANS,15.75,1002045.5100000015,0.9718050080928203,C
7 LOCKS RAVEN ROCK BLACK LAGER 4/6 CANS,15.75,1002061.2600000015,0.9718202827771781,C
LAGUNITAS MAXIMUS 4/6 NR - 12OZ,15.75,1002077.0100000015,0.971835557461536,C
GROTH CHARD - 750ML,15.75,1002092.7600000015,0.9718508321458939,C
MICHELE CHIARLO BARB D'ASTI - 750ML,15.74,1002108.5000000015,0.9718660971320394,C
BRANIZZI P/NERO - 750ML,15.74,1002124.2400000015,0.971881362118185,C
HOGUE CHARD - 750ML,15.71,1002139.9500000015,0.9718965980096936,C
BLACKSTONE CALIF CAB - 750ML,15.71,1002155.6600000014,0.9719118339012024,C
E&J BRANDY VSOP - 50ML,15.69,1002171.3500000014,0.9719270503962864,C
POWERS GOLD 86.4 IRISH WKY - 750,15.670000000000002,1002187.0200000014,0.971942247494946,C
LAB PORTUGUESE RED - 1.5L,15.67,1002202.6900000015,0.9719574445936056,C
SOUTHERN TIER RUBY RED 8 DAYS 3/8 CANS,15.67,1002218.3600000015,0.9719726416922652,C
LOCATIONS I  ITALIAN RED - 750ML,15.669999999999998,1002234.0300000015,0.9719878387909247,C
NEW AMSTERDAM VODKA - APPLE - 750ML,15.64,1002249.6700000016,0.9720030067949473,C
BELLE AMBIANCE CHARD - 750ML,15.629999999999999,1002265.3000000016,0.9720181651007578,C
CORUBA RUM - DARK - 1L,15.61,1002280.9100000015,0.9720333040101435,C
HENNESSY COGNAC VSOP - 200ML,15.61,1002296.5200000015,0.9720484429195293,C
CH DE SEGRIES CDR RGE - 750ML,15.59,1002312.1100000015,0.9720635624324905,C
LES CHAILLOUX SANCERRE CHERRIE - 750ML,15.59,1002327.7000000015,0.9720786819454517,C
DC BRAU STAND & DELIVER JAMESON BA 6/4 CANS,15.58,1002343.2800000014,0.9720937917602005,C
TOM GORE CHARD - 750ML,15.56,1002358.8400000015,0.972108882178525,C
SMIRNOFF VODKA - STRAWBERRY TW - 1L,15.56,1002374.4000000015,0.9721239725968494,C
FETZER VALLEY OAK CHARD - 750ML,15.55,1002389.9500000016,0.9721390533169614,C
CARAVEDO MOSTO VERDE PISCO  - 750ML,15.55,1002405.5000000016,0.9721541340370735,C
HARTLEY & GIBSON OLOROSO - 750ML,15.549999999999999,1002421.0500000017,0.9721692147571857,C
COPPOLA DIAMOND RED BLEND - 750ML,15.54,1002436.5900000017,0.9721842857790854,C
GREY GOOSE VODKA - LE CITRON - 1L,15.53,1002452.1200000017,0.9721993471027729,C
PLANTATION  5 YR GR RES RUM - 750ML,15.53,1002467.6500000018,0.9722144084264603,C
SMIRNOFF VODKA - KISS CARAMEL - 750ML,15.53,1002483.1800000018,0.9722294697501479,C
BALVENIE PORTWOOD 21YR SM  - 750ML,15.52,1002498.7000000018,0.9722445213756231,C
BRECKENRIDGE OATMEAL STOUT 4/6 NR - 12OZ,15.5,1002514.2000000018,0.9722595536046736,C
CLOS DU BOIS P/GRIG - 750ML,15.5,1002529.7000000018,0.9722745858337243,C
BALTIMORE BEERWKS TELL TALE HEART 4/6NR - 12OZ,15.5,1002545.2000000018,0.9722896180627748,C
14 HANDS BUBBLES - CAN - 375ML,15.469999999999999,1002560.6700000018,0.9723046211971885,C
POMEGRANTE TREE OF LIFE S/S - 750ML,15.440000000000001,1002576.1100000017,0.9723195952369653,C
MARGARITAVILLE CLAS LM MARG - 1.75L,15.43,1002591.5400000018,0.97233455957853,C
R STRONG RR VLY P/NOIR - 750ML,15.42,1002606.9600000018,0.9723495142218822,C
THE GLENLIVET CARIBBEAN RESERVE - 750ML,15.42,1002622.3800000019,0.9723644688652345,C
TURNING LEAF P/NOIR - 1.5L,15.419999999999998,1002637.8000000019,0.9723794235085869,C
CANTINA GABRIELE DOLCEMENTE - 750ML,15.41,1002653.210000002,0.9723943684537268,C
LA FOGATA MEZCAL - ANEJO - 750ML,15.41,1002668.620000002,0.9724093133988669,C
ROUND HILL CAL CHARD - 750ML,15.4,1002684.020000002,0.9724242486457946,C
BACARDI RUM - COCO - 1L,15.4,1002699.420000002,0.9724391838927223,C
MCCLINTOCK FORAGER GIN - 750ML,15.4,1002714.820000002,0.9724541191396501,C
CHAKANA EST RED BLEND - 750ML,15.39,1002730.2100000021,0.9724690446883655,C
LES DAUPHINS RSE - 750ML,15.39,1002745.6000000021,0.9724839702370809,C
AVERNA AMARO - 750ML,15.36,1002760.9600000021,0.9724988666911594,C
SEAGRAM'S GIN - EXTRA DRY - 1L,15.350000000000001,1002776.310000002,0.9725137534470255,C
FETZER ANTHONYS HILL P/GRIG - 1.5L,15.350000000000001,1002791.660000002,0.9725286402028918,C
SEGURA VIUDAS RES HEREDAD G/B - 750ML,15.31,1002806.9700000021,0.9725434881659089,C
JORDAN ALEX VLY CAB 15/16 - 750ML,15.3,1002822.2700000021,0.9725583264307137,C
GREY GOOSE VODKA - LE MELON - 750ML,15.290000000000001,1002837.5600000022,0.9725731549973062,C
VOGA MOSCATO - 750ML,15.280000000000001,1002852.8400000022,0.9725879738656865,C
CHI-CHI'S MEXICAN MUDSLIDE - 1.75L,15.260000000000002,1002868.1000000022,0.9726027733376421,C
TEELING SMALL BATCH - 750ML,15.25,1002883.3500000022,0.9726175631113855,C
CORBETT CANYON P/NOIR - 3L,15.23,1002898.5800000022,0.9726323334887041,C
DUCKHORN NAPA MER  - 750ML,15.23,1002913.8100000022,0.9726471038660228,C
TERRA VEGA MALB KOSHER - 750ML,15.22,1002929.0300000021,0.9726618645451293,C
J VINEYARDS MULTI - APPELATION BLK LBL  P/NOIR - 750ML,15.219999999999999,1002944.2500000021,0.9726766252242357,C
GALLO FAMILY VYDS WH/ZIN - 1.5L,15.2,1002959.450000002,0.9726913665069176,C
GRAND MARNIER CORDON ROUGE - 50ML,15.17,1002974.6200000021,0.9727060786949626,C
TWO OCEANS CAB/MER - 1.5L,15.17,1002989.7900000021,0.9727207908830077,C
FISH EYE MER - 750ML,15.16,1003004.9500000022,0.9727354933728404,C
CAN XA BRUT CAVA - 750ML,15.14,1003020.0900000022,0.9727501764662485,C
ANGOSTURA BITTERS - 200ML,15.14,1003035.2300000022,0.9727648595596566,C
GREY GOOSE VODKA - L'ORANGE - 750ML,15.13,1003050.3600000022,0.9727795329548525,C
BOORDY PET CAB TERRAPIN - 750ML,15.129999999999999,1003065.4900000022,0.9727942063500483,C
BROOKEVILLE INTERDEPENDENCE 6/4 16OZ CANS,15.1,1003080.5900000022,0.9728088506506073,C
BELVEDERE VODKA SPRITZ- W/GLASS - 750ML,15.09,1003095.6800000021,0.9728234852529539,C
GLENMORANGIE LASANTA - 750ML,15.09,1003110.7700000021,0.9728381198553006,C
MAESTRO DOBEL DIAMANTE TEQ - 750ML,15.08,1003125.8500000021,0.972852744759435,C
BOLD ROCK VARIETY CRATE 2/12 NR,15.08,1003140.930000002,0.9728673696635692,C
HONEY BADGER SW RED - 750ML,15.08,1003156.010000002,0.9728819945677036,C
CIGAR CITY MARGARITA GOSE 4/6 CANS,15.08,1003171.090000002,0.9728966194718379,C
KIM CRAWFORD ROSE 12/2 CAN - 250ML,15.06,1003186.150000002,0.9729112249795479,C
BAREFOOT CEL MALBEC - 750ML,15.06,1003201.2100000021,0.9729258304872577,C
BOOKER'S BEATEN BISCUITS BATCH BOURBON - 750ML,15.05,1003216.2600000021,0.9729404262967553,C
DOWN EAST CIDERS DOUBLE BLEND 6/4 CANS,15.02,1003231.2800000021,0.9729549930116159,C
ARBOR MIST POMEGRANITE - 1.5L,15.01,1003246.2900000021,0.9729695500282642,C
DUBOEUF MON AMI GABI MERLOT - 750ML,15.0,1003261.2900000021,0.9729840973467003,C
CAMPO VIEJO GRD RES - 750ML,15.0,1003276.2900000021,0.9729986446651363,C
BROOKLYN CIDER HOUSE HALF SOUR HARD CIDER - 12OZ 6/4 CANS,15.0,1003291.2900000021,0.9730131919835724,C
SOUTHERN TIER PACK O PALE 2/12 NR - 12OZ,15.0,1003306.2900000021,0.9730277393020085,C
CASA LA RAD SOLARCE BLANCO RIOJA - 750ML,15.0,1003321.2900000021,0.9730422866204446,C
COOPER'S HAWK UNOAKED CHARDONNAY 750ML,15.0,1003336.2900000021,0.9730568339388805,C
SHANNON RIDGE HIGH ELEVATION ZIN - 750ML,15.0,1003351.2900000021,0.9730713812573166,C
DOM DE L'HEMONIERE S/BLC - 750ML,15.0,1003366.2900000021,0.9730859285757527,C
FAT CAT PINOT NOIR - 750ML,15.0,1003381.2900000021,0.9731004758941888,C
OPIPARO PEDRO XIMENEZ - 5L,15.0,1003396.2900000021,0.9731150232126248,C
CAMELOPARD CAB - 750ML,15.0,1003411.2900000021,0.9731295705310609,C
BODEGAS DIEZ-MERITO PEMARTIN PALOMINO AMONTILLADO - 750ML,15.0,1003426.2900000021,0.973144117849497,C
DOGFISH HEAD MIDAS TOUCH 1/6K,15.0,1003441.2900000021,0.973158665167933,C
FLYING EMBERS GRAPEFRUIT AND THYME 6/4 CANS,15.0,1003456.2900000021,0.973173212486369,C
PORT CITY HEFEWEIZEN 6/4 16OZ CANS,15.0,1003471.2900000021,0.9731877598048051,C
ST SUPERY ROSE - 750ML,15.0,1003486.2900000021,0.9732023071232412,C
